Date,USD (PM)
21-01-2016,1096.5
20-01-2016,1101.75
19-01-2016,1086.25
18-01-2016,1089.2
15-01-2016,1093.75
14-01-2016,1088.4
13-01-2016,1088.15
12-01-2016,1085.4
11-01-2016,1100.75
08-01-2016,1101.85
07-01-2016,1106.35
06-01-2016,1091.4
05-01-2016,1077
04-01-2016,1082.25
31-12-2015,
30-12-2015,1060
29-12-2015,1070.1
24-12-2015,
23-12-2015,1068.25
22-12-2015,1074.9
21-12-2015,1078.75
18-12-2015,1062.5
17-12-2015,1049.4
16-12-2015,1075.25
15-12-2015,1061.5
14-12-2015,1068.25
11-12-2015,1072.5
10-12-2015,1071
09-12-2015,1081
08-12-2015,1072.1
07-12-2015,1075.8
04-12-2015,1079.25
03-12-2015,1055.45
02-12-2015,1055.4
01-12-2015,1065.4
30-11-2015,1061.9
27-11-2015,1057.4
26-11-2015,1071
25-11-2015,1068
24-11-2015,1076.4
23-11-2015,1070.5
20-11-2015,1081.75
19-11-2015,1082.6
18-11-2015,1067.75
17-11-2015,1079.2
16-11-2015,1084.75
13-11-2015,1081.5
12-11-2015,1087.4
11-11-2015,1085.9
10-11-2015,1087.1
09-11-2015,1089.6
06-11-2015,1088.9
05-11-2015,1106.3
04-11-2015,1114.7
03-11-2015,1123.1
02-11-2015,1134
30-10-2015,1142.35
29-10-2015,1148.6
28-10-2015,1179.6
27-10-2015,1165.7
26-10-2015,1166.4
23-10-2015,1161.25
22-10-2015,1167
21-10-2015,1167.1
20-10-2015,1177.75
19-10-2015,1175.4
16-10-2015,1180.85
15-10-2015,1184.25
14-10-2015,1173.9
13-10-2015,1165.2
12-10-2015,1164.9
09-10-2015,1151.55
08-10-2015,1140
07-10-2015,1144.6
06-10-2015,1147.5
05-10-2015,1139.75
02-10-2015,1140.75
01-10-2015,1119
30-09-2015,1114
29-09-2015,1132.1
28-09-2015,1131.05
25-09-2015,1146.65
24-09-2015,1154.5
23-09-2015,1131.35
22-09-2015,1122.9
21-09-2015,1133.25
18-09-2015,1141.5
17-09-2015,1117.5
16-09-2015,1117.6
15-09-2015,1105.95
14-09-2015,1104.8
11-09-2015,1100.25
10-09-2015,1109.5
09-09-2015,1109.85
08-09-2015,1121.15
07-09-2015,1119.5
04-09-2015,1118.25
03-09-2015,1128
02-09-2015,1137.75
01-09-2015,1142.3
28-08-2015,1135
27-08-2015,1119
26-08-2015,1120.75
25-08-2015,1137.5
24-08-2015,1166.5
21-08-2015,1156.5
20-08-2015,1147.7
19-08-2015,1126.15
18-08-2015,1111.45
17-08-2015,1118.8
14-08-2015,1118.25
13-08-2015,1116.75
12-08-2015,1119
11-08-2015,1108.25
10-08-2015,1097
07-08-2015,1093.5
06-08-2015,1089.75
05-08-2015,1085.1
04-08-2015,1090.65
03-08-2015,1091.9
31-07-2015,1098.4
30-07-2015,1087.5
29-07-2015,1090.25
28-07-2015,1096.2
27-07-2015,1100
24-07-2015,1080.8
23-07-2015,1097.4
22-07-2015,1088.6
21-07-2015,1105.6
20-07-2015,1104.6
17-07-2015,1132.8
16-07-2015,1144.4
15-07-2015,1147.4
14-07-2015,1157.4
13-07-2015,1154
10-07-2015,1159.3
09-07-2015,1164.25
08-07-2015,1158.5
07-07-2015,1156.25
06-07-2015,1166
03-07-2015,1167.95
02-07-2015,1165.25
01-07-2015,1168
30-06-2015,1171
29-06-2015,1176
26-06-2015,1170.5
25-06-2015,1172.65
24-06-2015,1173.75
23-06-2015,1178
22-06-2015,1185.5
19-06-2015,1203.4
18-06-2015,1201.85
17-06-2015,1178
16-06-2015,1177.75
15-06-2015,1181.4
12-06-2015,1182.8
11-06-2015,1178.5
10-06-2015,1188.5
09-06-2015,1177.4
08-06-2015,1172.8
05-06-2015,1164.6
04-06-2015,1176
03-06-2015,1190
02-06-2015,1192.8
01-06-2015,1199.9
29-05-2015,1191.4
28-05-2015,1185
27-05-2015,1185.85
26-05-2015,1185.4
22-05-2015,1204.1
21-05-2015,1205
20-05-2015,1210.5
19-05-2015,1214.3
18-05-2015,1223.5
15-05-2015,1220.5
14-05-2015,1225
13-05-2015,1210.5
12-05-2015,1191.5
11-05-2015,1189.25
08-05-2015,1186
07-05-2015,1187
06-05-2015,1194.25
05-05-2015,1197
01-05-2015,1175.95
30-04-2015,1180.25
29-04-2015,1209
28-04-2015,1209
27-04-2015,1200
24-04-2015,1183
23-04-2015,1185.75
22-04-2015,1189.25
21-04-2015,1195.3
20-04-2015,1196.5
17-04-2015,1203.35
16-04-2015,1204.35
15-04-2015,1192.9
14-04-2015,1194.75
13-04-2015,1198.9
10-04-2015,1207.35
09-04-2015,1194.8
08-04-2015,1207.25
07-04-2015,1211
02-04-2015,1198.5
01-04-2015,1197
31-03-2015,1187
30-03-2015,1185.5
27-03-2015,1195.75
26-03-2015,1203.15
25-03-2015,1195.6
24-03-2015,1191.5
23-03-2015,1186.25
20-03-2015,1183.1
19-03-2015,1166
18-03-2015,1147.25
17-03-2015,1150.75
16-03-2015,1150.75
13-03-2015,1152
12-03-2015,1152.25
11-03-2015,1150
10-03-2015,1162
09-03-2015,1168.5
06-03-2015,1175.75
05-03-2015,1202
04-03-2015,1199.5
03-03-2015,1212.75
02-03-2015,1212.5
27-02-2015,1214
26-02-2015,1208.25
25-02-2015,1204.75
24-02-2015,1192.5
23-02-2015,1204.5
20-02-2015,1208.25
19-02-2015,1209.5
18-02-2015,1206
17-02-2015,1209.5
16-02-2015,1229.25
13-02-2015,1232.5
12-02-2015,1222.5
11-02-2015,1223.75
10-02-2015,1234.5
09-02-2015,1238.5
06-02-2015,1241
05-02-2015,1259.25
04-02-2015,1268.5
03-02-2015,1264.25
02-02-2015,1272.5
30-01-2015,1260.25
29-01-2015,1268.75
28-01-2015,1288
27-01-2015,1288.5
26-01-2015,1281.25
23-01-2015,1294.75
22-01-2015,1295.75
21-01-2015,1293.5
20-01-2015,1288.75
19-01-2015,1273.75
16-01-2015,1277.5
15-01-2015,1259
14-01-2015,1235
13-01-2015,1231.5
12-01-2015,1226.5
09-01-2015,1217.75
08-01-2015,1215.5
07-01-2015,1210.5
06-01-2015,1210.25
05-01-2015,1200
02-01-2015,1172
31-12-2014,
30-12-2014,1206
29-12-2014,1185.5
24-12-2014,
23-12-2014,1175.75
22-12-2014,1195.25
19-12-2014,1195.5
18-12-2014,1199
17-12-2014,1195.75
16-12-2014,1202.5
15-12-2014,1209.25
12-12-2014,1217
11-12-2014,1216.25
10-12-2014,1229
09-12-2014,1227
08-12-2014,1193
05-12-2014,1194
04-12-2014,1209
03-12-2014,1204.75
02-12-2014,1195
01-12-2014,1194
28-11-2014,1182.75
27-11-2014,1194.75
26-11-2014,1197.5
25-11-2014,1199
24-11-2014,1197.5
21-11-2014,1203.75
20-11-2014,1190
19-11-2014,1196
18-11-2014,1192.75
17-11-2014,1182.5
14-11-2014,1169
13-11-2014,1161.75
12-11-2014,1164.5
11-11-2014,1156.5
10-11-2014,1162
07-11-2014,1154.5
06-11-2014,1145
05-11-2014,1142
04-11-2014,1166.5
03-11-2014,1167.75
31-10-2014,1164.25
30-10-2014,1202
29-10-2014,1223.5
28-10-2014,1229.25
27-10-2014,1228.75
24-10-2014,1232.75
23-10-2014,1232.75
22-10-2014,1243.75
21-10-2014,1250.25
20-10-2014,1244.5
17-10-2014,1234.25
16-10-2014,1237.75
15-10-2014,1237.5
14-10-2014,1234.75
13-10-2014,1229
10-10-2014,1219
09-10-2014,1226.75
08-10-2014,1217
07-10-2014,1210.5
06-10-2014,1195.75
03-10-2014,1195
02-10-2014,1211.75
01-10-2014,1216.5
30-09-2014,1216.5
29-09-2014,1219.5
26-09-2014,1213.75
25-09-2014,1213.75
24-09-2014,1217.25
23-09-2014,1222
22-09-2014,1213.5
19-09-2014,1219.75
18-09-2014,1220.5
17-09-2014,1236
16-09-2014,1232.25
15-09-2014,1234.25
12-09-2014,1231.5
11-09-2014,1241.25
10-09-2014,1251
09-09-2014,1255.75
08-09-2014,1259
05-09-2014,1266
04-09-2014,1271.5
03-09-2014,1265.5
02-09-2014,1267
01-09-2014,1286.5
29-08-2014,1285.75
28-08-2014,1292
27-08-2014,1282.75
26-08-2014,1286
22-08-2014,1277.25
21-08-2014,1275.25
20-08-2014,1295
19-08-2014,1296.5
18-08-2014,1296.75
15-08-2014,1296
14-08-2014,1313.5
13-08-2014,1312
12-08-2014,1315.75
11-08-2014,1307.25
08-08-2014,1309.75
07-08-2014,1305.25
06-08-2014,1306.5
05-08-2014,1284.75
04-08-2014,1290.5
01-08-2014,1291.25
31-07-2014,1285.25
30-07-2014,1294.5
29-07-2014,1299.25
28-07-2014,1304.5
25-07-2014,1294.75
24-07-2014,1292.75
23-07-2014,1308
22-07-2014,1310.25
21-07-2014,1311.5
18-07-2014,1307.25
17-07-2014,1302.5
16-07-2014,1301
15-07-2014,1310
14-07-2014,1306
11-07-2014,1335
10-07-2014,1340.25
09-07-2014,1322.75
08-07-2014,1323
07-07-2014,1313
04-07-2014,1319.25
03-07-2014,1317.5
02-07-2014,1326.5
01-07-2014,1327.5
30-06-2014,1315
27-06-2014,1317.5
26-06-2014,1311.75
25-06-2014,1316.75
24-06-2014,1318.5
23-06-2014,1313.5
20-06-2014,1312.5
19-06-2014,1293
18-06-2014,1269.75
17-06-2014,1267.5
16-06-2014,1276.25
13-06-2014,1273
12-06-2014,1265.75
11-06-2014,1262
10-06-2014,1259.5
09-06-2014,1253.5
06-06-2014,1247.5
05-06-2014,1252.5
04-06-2014,1245.25
03-06-2014,1242.75
02-06-2014,1247.25
30-05-2014,1250.5
29-05-2014,1255
28-05-2014,1263.5
27-05-2014,1275.5
23-05-2014,1291.5
22-05-2014,1298.5
21-05-2014,1287.25
20-05-2014,1295.5
19-05-2014,1302
16-05-2014,1291.5
15-05-2014,1299
14-05-2014,1305.25
13-05-2014,1296.5
12-05-2014,1298.75
09-05-2014,1291.25
08-05-2014,1287
07-05-2014,1296
06-05-2014,1306.25
02-05-2014,1281.25
01-05-2014,1278.5
30-04-2014,1288.5
29-04-2014,1297.75
28-04-2014,1299
25-04-2014,1301.25
24-04-2014,1291.5
23-04-2014,1285.25
22-04-2014,1286.75
17-04-2014,1299
16-04-2014,1301.5
15-04-2014,1298
14-04-2014,1325.75
11-04-2014,1318
10-04-2014,1320.5
09-04-2014,1301.75
08-04-2014,1309.5
07-04-2014,1299
04-04-2014,1297.25
03-04-2014,1284
02-04-2014,1292
01-04-2014,1283.75
31-03-2014,1291.75
28-03-2014,1294.75
27-03-2014,1296
26-03-2014,1304
25-03-2014,1313.5
24-03-2014,1310.75
21-03-2014,1336
20-03-2014,1327
19-03-2014,1338
18-03-2014,1355.75
17-03-2014,1378.5
14-03-2014,1385
13-03-2014,1368.75
12-03-2014,1366
11-03-2014,1346.25
10-03-2014,1344
07-03-2014,1335.25
06-03-2014,1345.25
05-03-2014,1337
04-03-2014,1334.75
03-03-2014,1349.5
28-02-2014,1326.5
27-02-2014,1332.25
26-02-2014,1331.75
25-02-2014,1339
24-02-2014,1334.75
21-02-2014,1323.25
20-02-2014,1316.25
19-02-2014,1320.5
18-02-2014,1320.75
17-02-2014,1327.5
14-02-2014,1320
13-02-2014,1296
12-02-2014,1289.5
11-02-2014,1282
10-02-2014,1277
07-02-2014,1259.25
06-02-2014,1256.5
05-02-2014,1254.5
04-02-2014,1250.25
03-02-2014,1262
31-01-2014,1251
30-01-2014,1242.5
29-01-2014,1264
28-01-2014,1251.25
27-01-2014,1260.5
24-01-2014,1267
23-01-2014,1263
22-01-2014,1241
21-01-2014,1238
20-01-2014,1255.75
17-01-2014,1250
16-01-2014,1241.5
15-01-2014,1236
14-01-2014,1251.5
13-01-2014,1248
10-01-2014,1244.25
09-01-2014,1226
08-01-2014,1221
07-01-2014,1227.5
06-01-2014,1246.25
03-01-2014,1234.5
02-01-2014,1225
31-12-2013,
30-12-2013,1204.5
27-12-2013,1214.5
24-12-2013,
23-12-2013,1199
20-12-2013,1195.25
19-12-2013,1196
18-12-2013,1230.5
17-12-2013,1231.75
16-12-2013,1234.75
13-12-2013,1232
12-12-2013,1225.25
11-12-2013,1260.75
10-12-2013,1266.25
09-12-2013,1237
06-12-2013,1233
05-12-2013,1222.5
04-12-2013,1227.5
03-12-2013,1217.25
02-12-2013,1229.5
29-11-2013,1253
28-11-2013,1245.5
27-11-2013,1245
26-11-2013,1247.5
25-11-2013,1243
22-11-2013,1246.25
21-11-2013,1240
20-11-2013,1257
19-11-2013,1275.75
18-11-2013,1283.5
15-11-2013,1287.25
14-11-2013,1286
13-11-2013,1272.5
12-11-2013,1281.25
11-11-2013,1282.5
08-11-2013,1285.5
07-11-2013,1307.25
06-11-2013,1319
05-11-2013,1307.25
04-11-2013,1320.5
01-11-2013,1306.75
31-10-2013,1324
30-10-2013,1354.75
29-10-2013,1349.25
28-10-2013,1361
25-10-2013,1347.75
24-10-2013,1344.75
23-10-2013,1331.25
22-10-2013,1333
21-10-2013,1317.5
18-10-2013,1316.5
17-10-2013,1319.25
16-10-2013,1273.5
15-10-2013,1270.5
14-10-2013,1285.5
11-10-2013,1265.5
10-10-2013,1298.5
09-10-2013,1304
08-10-2013,1329.5
07-10-2013,1323.5
04-10-2013,1309.75
03-10-2013,1316
02-10-2013,1306.25
01-10-2013,1290.75
30-09-2013,1326.5
27-09-2013,1341
26-09-2013,1333
25-09-2013,1322.75
24-09-2013,1314.25
23-09-2013,1323
20-09-2013,1349.25
19-09-2013,1365.5
18-09-2013,1301
17-09-2013,1312.25
16-09-2013,1324
13-09-2013,1318.5
12-09-2013,1328
11-09-2013,1363.75
10-09-2013,1358.25
09-09-2013,1390
06-09-2013,1387
05-09-2013,1385
04-09-2013,1390
03-09-2013,1399.5
02-09-2013,1392.25
30-08-2013,1394.75
29-08-2013,1407.75
28-08-2013,1419.5
27-08-2013,1419.25
23-08-2013,1377.5
22-08-2013,1375.5
21-08-2013,1363
20-08-2013,1372.5
19-08-2013,1365
16-08-2013,1369.25
15-08-2013,1329.75
14-08-2013,1326.5
13-08-2013,1328.5
12-08-2013,1341
09-08-2013,1309
08-08-2013,1298.25
07-08-2013,1282.5
06-08-2013,1280.5
05-08-2013,1304.75
02-08-2013,1309.25
01-08-2013,1315
31-07-2013,1314.5
30-07-2013,1324.15
29-07-2013,1329.75
26-07-2013,1331
25-07-2013,1326
24-07-2013,1335
23-07-2013,1333.5
22-07-2013,1327
19-07-2013,1295.75
18-07-2013,1283.25
17-07-2013,1297.25
16-07-2013,1291.5
15-07-2013,1284.75
12-07-2013,1279.75
11-07-2013,1285
10-07-2013,1256
09-07-2013,1255.5
08-07-2013,1235.25
05-07-2013,1212.75
04-07-2013,1251.75
03-07-2013,1250
02-07-2013,1252.5
01-07-2013,1242.75
28-06-2013,1192
27-06-2013,1232.75
26-06-2013,1236.25
25-06-2013,1279
24-06-2013,1286.75
21-06-2013,1295.25
20-06-2013,1292.5
19-06-2013,1372.75
18-06-2013,1366.75
17-06-2013,1384.75
14-06-2013,1391.25
13-06-2013,1385
12-06-2013,1382.75
11-06-2013,1374.25
10-06-2013,1383.25
07-06-2013,1386
06-06-2013,1400
05-06-2013,1404
04-06-2013,1399.5
03-06-2013,1402.5
31-05-2013,1394.5
30-05-2013,1413.5
29-05-2013,1382.5
28-05-2013,1376.5
24-05-2013,1390.25
23-05-2013,1380.5
22-05-2013,1408.5
21-05-2013,1360.75
20-05-2013,1354.75
17-05-2013,1368.75
16-05-2013,1381
15-05-2013,1410
14-05-2013,1433.75
13-05-2013,1430.75
10-05-2013,1426.5
09-05-2013,1465.5
08-05-2013,1468
07-05-2013,1444.25
03-05-2013,1469.25
02-05-2013,1469.25
01-05-2013,1454.75
30-04-2013,1469
29-04-2013,1467.5
26-04-2013,1471.5
25-04-2013,1451
24-04-2013,1428.5
23-04-2013,1408
22-04-2013,1424.5
19-04-2013,1405.5
18-04-2013,1393.75
17-04-2013,1392
16-04-2013,1380
15-04-2013,1395
12-04-2013,1535.5
11-04-2013,1565
10-04-2013,1575
09-04-2013,1577.25
08-04-2013,1575
05-04-2013,1568
04-04-2013,1546.5
03-04-2013,1574.75
02-04-2013,1583.5
28-03-2013,1598.25
27-03-2013,1603
26-03-2013,1598
25-03-2013,1599.25
22-03-2013,1607.75
21-03-2013,1613.75
20-03-2013,1607.5
19-03-2013,1610.75
18-03-2013,1603.75
15-03-2013,1595.5
14-03-2013,1586
13-03-2013,1589.25
12-03-2013,1594
11-03-2013,1579
08-03-2013,1581.75
07-03-2013,1579.5
06-03-2013,1574
05-03-2013,1579.75
04-03-2013,1574.25
01-03-2013,1582.25
28-02-2013,1588.5
27-02-2013,1604.25
26-02-2013,1590.5
25-02-2013,1586.25
22-02-2013,1576.5
21-02-2013,1577
20-02-2013,1588.5
19-02-2013,1607.75
18-02-2013,1610.75
15-02-2013,1612.25
14-02-2013,1646
13-02-2013,1645
12-02-2013,1647.5
11-02-2013,1652
08-02-2013,1668.25
07-02-2013,1668
06-02-2013,1674.25
05-02-2013,1673.5
04-02-2013,1666
01-02-2013,1669
31-01-2013,1664.75
30-01-2013,1677.5
29-01-2013,1663.5
28-01-2013,1656.5
25-01-2013,1660
24-01-2013,1671
23-01-2013,1690.25
22-01-2013,1690.5
21-01-2013,1687.5
18-01-2013,1688.5
17-01-2013,1675
16-01-2013,1676.25
15-01-2013,1680.5
14-01-2013,1666.5
11-01-2013,1657.5
10-01-2013,1675
09-01-2013,1657.75
08-01-2013,1656
07-01-2013,1645.25
04-01-2013,1648
03-01-2013,1679.5
02-01-2013,1693.75
31-12-2012,
28-12-2012,1657.5
27-12-2012,1655.5
24-12-2012,
21-12-2012,1651.5
20-12-2012,1650.5
19-12-2012,1665
18-12-2012,1694
17-12-2012,1695.75
14-12-2012,1696.25
13-12-2012,1692.75
12-12-2012,1716.25
11-12-2012,1710
10-12-2012,1712.5
07-12-2012,1701.5
06-12-2012,1694.25
05-12-2012,1694
04-12-2012,1697.75
03-12-2012,1720
30-11-2012,1726
29-11-2012,1725
28-11-2012,1708
27-11-2012,1746.25
26-11-2012,1750.5
23-11-2012,1734.5
22-11-2012,1731
21-11-2012,1724
20-11-2012,1732.25
19-11-2012,1730.5
16-11-2012,1713.5
15-11-2012,1710
14-11-2012,1725.75
13-11-2012,1726.25
12-11-2012,1735.25
09-11-2012,1738.25
08-11-2012,1717
07-11-2012,1715.25
06-11-2012,1691
05-11-2012,1683.5
02-11-2012,1685
01-11-2012,1716.25
31-10-2012,1719
30-10-2012,1710
29-10-2012,1707
26-10-2012,1716
25-10-2012,1715.5
24-10-2012,1706.5
23-10-2012,1711
22-10-2012,1726.75
19-10-2012,1737
18-10-2012,1743
17-10-2012,1749
16-10-2012,1746.5
15-10-2012,1736
12-10-2012,1766.75
11-10-2012,1769
10-10-2012,1761.25
09-10-2012,1774
08-10-2012,1773.5
05-10-2012,1784
04-10-2012,1791.75
03-10-2012,1775.25
02-10-2012,1775.5
01-10-2012,1787
28-09-2012,1776
27-09-2012,1763
26-09-2012,1744.75
25-09-2012,1771.5
24-09-2012,1762.5
21-09-2012,1784.5
20-09-2012,1758.5
19-09-2012,1766.75
18-09-2012,1769.5
17-09-2012,1770
14-09-2012,1775.5
13-09-2012,1733.25
12-09-2012,1737
11-09-2012,1736.75
10-09-2012,1732
07-09-2012,1728
06-09-2012,1701
05-09-2012,1690
04-09-2012,1697
03-09-2012,1691.5
31-08-2012,1648.5
30-08-2012,1660.5
29-08-2012,1660
28-08-2012,1668
24-08-2012,1667
23-08-2012,1665.25
22-08-2012,1642
21-08-2012,1639.5
20-08-2012,1615
17-08-2012,1614.75
16-08-2012,1604.5
15-08-2012,1601.75
14-08-2012,1597.75
13-08-2012,1622.5
10-08-2012,1618.5
09-08-2012,1615
08-08-2012,1613.25
07-08-2012,1611
06-08-2012,1610
03-08-2012,1602
02-08-2012,1597
01-08-2012,1599
31-07-2012,1622
30-07-2012,1617.75
27-07-2012,1618.25
26-07-2012,1618
25-07-2012,1601
24-07-2012,1583.25
23-07-2012,1572.25
20-07-2012,1576.25
19-07-2012,1584
18-07-2012,1575.25
17-07-2012,1585.25
16-07-2012,1589.75
13-07-2012,1595.5
12-07-2012,1556.25
11-07-2012,1577
10-07-2012,1595.25
09-07-2012,1585
06-07-2012,1587
05-07-2012,1604
04-07-2012,1613.5
03-07-2012,1617.5
02-07-2012,1592
29-06-2012,1598.5
28-06-2012,1558.5
27-06-2012,1573.5
26-06-2012,1576
25-06-2012,1570
22-06-2012,1565.5
21-06-2012,1582
20-06-2012,1601
19-06-2012,1625.5
18-06-2012,1615.5
15-06-2012,1627.25
14-06-2012,1613.5
13-06-2012,1619.5
12-06-2012,1603.5
11-06-2012,1584
08-06-2012,1576.5
07-06-2012,1606
06-06-2012,1635
01-06-2012,1606
31-05-2012,1558
30-05-2012,1540
29-05-2012,1579.5
28-05-2012,1574.6
25-05-2012,1569.5
24-05-2012,1568.5
23-05-2012,1549
22-05-2012,1582.5
21-05-2012,1592.5
18-05-2012,1589.5
17-05-2012,1554
16-05-2012,1548.5
15-05-2012,1556.5
14-05-2012,1558.5
11-05-2012,1583
10-05-2012,1598.5
09-05-2012,1582.5
08-05-2012,1602.5
04-05-2012,1643.75
03-05-2012,1637.75
02-05-2012,1648
01-05-2012,1664
30-04-2012,1651.25
27-04-2012,1663.5
26-04-2012,1653.5
25-04-2012,1637.75
24-04-2012,1649.5
23-04-2012,1629
20-04-2012,1641.5
19-04-2012,1650
18-04-2012,1644
17-04-2012,1635.5
16-04-2012,1653
13-04-2012,1666.5
12-04-2012,1668.5
11-04-2012,1658
10-04-2012,1644
05-04-2012,1631
04-04-2012,1621
03-04-2012,1676.25
02-04-2012,1677.5
30-03-2012,1662.5
29-03-2012,1657.5
28-03-2012,1676
27-03-2012,1692
26-03-2012,1680.25
23-03-2012,1664
22-03-2012,1635.5
21-03-2012,1649.25
20-03-2012,1656.75
19-03-2012,1661.5
16-03-2012,1658
15-03-2012,1648
14-03-2012,1644.25
13-03-2012,1690
12-03-2012,1697.5
09-03-2012,1687.5
08-03-2012,1690
07-03-2012,1677.5
06-03-2012,1669
05-03-2012,1705
02-03-2012,1707
01-03-2012,1714
29-02-2012,1770
28-02-2012,1781
27-02-2012,1772
24-02-2012,1777.5
23-02-2012,1777
22-02-2012,1752
21-02-2012,1748
20-02-2012,1733
17-02-2012,1723
16-02-2012,1713
15-02-2012,1733
14-02-2012,1722
13-02-2012,1720
10-02-2012,1711.5
09-02-2012,1748
08-02-2012,1746
07-02-2012,1724
06-02-2012,1719
03-02-2012,1734
02-02-2012,1751
01-02-2012,1740
31-01-2012,1744
30-01-2012,1729
27-01-2012,1726
26-01-2012,1727
25-01-2012,1650
24-01-2012,1665.5
23-01-2012,1675.5
20-01-2012,1653
19-01-2012,1655
18-01-2012,1647
17-01-2012,1656
16-01-2012,1641
13-01-2012,1635.5
12-01-2012,1661
11-01-2012,1634.5
10-01-2012,1637
09-01-2012,1615
06-01-2012,1616.5
05-01-2012,1599
04-01-2012,1613
03-01-2012,1598
30-12-2011,
29-12-2011,1531
28-12-2011,1571
23-12-2011,
22-12-2011,1606.5
21-12-2011,1608
20-12-2011,1613.5
19-12-2011,1598
16-12-2011,1594
15-12-2011,1574
14-12-2011,1603
13-12-2011,1672.5
12-12-2011,1659.5
09-12-2011,1709
08-12-2011,1715
07-12-2011,1735.5
06-12-2011,1708
05-12-2011,1744
02-12-2011,1747
01-12-2011,1752
30-11-2011,1746
29-11-2011,1717
28-11-2011,1714
25-11-2011,1688.5
24-11-2011,1692.5
23-11-2011,1681
22-11-2011,1699
21-11-2011,1702
18-11-2011,1719
17-11-2011,1742.5
16-11-2011,1756
15-11-2011,1785
14-11-2011,1776
11-11-2011,1773
10-11-2011,1756
09-11-2011,1784
08-11-2011,1795
07-11-2011,1782
04-11-2011,1749
03-11-2011,1758
02-11-2011,1743
01-11-2011,1699
31-10-2011,1722
28-10-2011,1741
27-10-2011,1718
26-10-2011,1715
25-10-2011,1656
24-10-2011,1652
21-10-2011,1642.5
20-10-2011,1620
19-10-2011,1652.5
18-10-2011,1631
17-10-2011,1682
14-10-2011,1678
13-10-2011,1656
12-10-2011,1682
11-10-2011,1663
10-10-2011,1661
07-10-2011,1652
06-10-2011,1635
05-10-2011,1617
04-10-2011,1638
03-10-2011,1655.5
30-09-2011,1620
29-09-2011,1613
28-09-2011,1643
27-09-2011,1659
26-09-2011,1598
23-09-2011,1689
22-09-2011,1722
21-09-2011,1793
20-09-2011,1799
19-09-2011,1794
16-09-2011,1794
15-09-2011,1782
14-09-2011,1818.5
13-09-2011,1820
12-09-2011,1834
09-09-2011,1851
08-09-2011,1855
07-09-2011,1810
06-09-2011,1895
05-09-2011,1895
02-09-2011,1875.25
01-09-2011,1821
31-08-2011,1813.5
30-08-2011,1825
26-08-2011,1788
25-08-2011,1729
24-08-2011,1770
23-08-2011,1876
22-08-2011,1877.5
19-08-2011,1848
18-08-2011,1824
17-08-2011,1790
16-08-2011,1782.5
15-08-2011,1739
12-08-2011,1736
11-08-2011,1760
10-08-2011,1772
09-08-2011,1736
08-08-2011,1693
05-08-2011,1658.75
04-08-2011,1679.5
03-08-2011,1669.25
02-08-2011,1637.75
01-08-2011,1623
29-07-2011,1628.5
28-07-2011,1613.5
27-07-2011,1625
26-07-2011,1612.75
25-07-2011,1613.5
22-07-2011,1602
21-07-2011,1601
20-07-2011,1586
19-07-2011,1601
18-07-2011,1599
15-07-2011,1587
14-07-2011,1590.5
13-07-2011,1579
12-07-2011,1550.5
11-07-2011,1555.5
08-07-2011,1541.5
07-07-2011,1527.5
06-07-2011,1527.25
05-07-2011,1510
04-07-2011,1495
01-07-2011,1483
30-06-2011,1505.5
29-06-2011,1504.25
28-06-2011,1499
27-06-2011,1498
24-06-2011,1514.75
23-06-2011,1523
22-06-2011,1552.5
21-06-2011,1544.75
20-06-2011,1544
17-06-2011,1537.5
16-06-2011,1523.25
15-06-2011,1529.75
14-06-2011,1516
13-06-2011,1526.25
10-06-2011,1529.25
09-06-2011,1537.75
08-06-2011,1537.75
07-06-2011,1545
06-06-2011,1549
03-06-2011,1540
02-06-2011,1539.5
01-06-2011,1533.75
31-05-2011,1536.5
27-05-2011,1533
26-05-2011,1518.5
25-05-2011,1526.25
24-05-2011,1527
23-05-2011,1510.5
20-05-2011,1490.75
19-05-2011,1493
18-05-2011,1496.5
17-05-2011,1478.5
16-05-2011,1500.75
13-05-2011,1505.75
12-05-2011,1489.5
11-05-2011,1508
10-05-2011,1513.5
09-05-2011,1502
06-05-2011,1486.5
05-05-2011,1511
04-05-2011,1541
03-05-2011,1540.25
28-04-2011,1535.5
27-04-2011,1511
26-04-2011,1497.5
21-04-2011,1504
20-04-2011,1501
19-04-2011,1490.5
